Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,85,68.82352941,Hồ Chí Minh
"Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội",,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,35,162.8571429,Hà Nội
"Phố Xã Đàn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",,Phường Ô Chợ Dừa,,Đã có sổ,4,4,40,195,Hà Nội
"Đường Bình Chiểu, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Bình Chiểu,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,73.1,61.55950752,Hồ Chí Minh
"Dự án Trần Anh Riverside, Đường Tỉnh lộ 824, Thị trấn Bến Lức, Bến Lức, Long An",,,Nhà phố liền kề,Đã có sổ,2,,60,25,Long An
"Đường Hồ Trung Lượng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",,Phường Hòa Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,112,66.96428571,Đà Nẵng
"Đường Âu Dương Lân, Phường 2, Quận 8, Hồ Chí Minh",Quận 8,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,52,130.7692308,Hồ Chí Minh
"Dự án Sonasea Villas & Resort, Xã Dương Tơ, Phú Quốc, Kiên Giang",,,Nhà phố liền kề,Hợp đồng mua bán,4,,125,36,Kiên Giang
"Dự án Sun Casa Central, Đường Dân Chủ, Xã Vĩnh Tân, Tân Uyên, Bình Dương",,,Nhà phố liền kề,,2,4,250,24.4,Bình Dương
"Dự án Midtown Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Hồ Chí Minh",Quận 7,Phường Tân Phú,Nhà phố liền kề,Hợp đồng mua bán,,,81,107.4074074,Hồ Chí Minh
"Đường Bửu Đóa, Phường Phước Long, Nha Trang, Khánh Hòa",,Phường Phước Long,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,89,50.56179775,Khánh Hòa
"Đường Thích Quảng Đức, Phường 5, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 5,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,41,104.8780488,Hồ Chí Minh
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",,,Nhà phố liền kề,Đã có sổ,5,5,78,115.3846154,Hưng Yên
"Phường Tân Biên, Biên Hòa, Đồng Nai",,Phường Tân Biên,,Đã có sổ,1,1,81,41.35802469,Đồng Nai
"Đường Huỳnh Văn Bánh, Phường 17, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 17,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,67,102.9850746,Hồ Chí Minh
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",,Phường Ngọc Lâm,"Nhà mặt phố, mặt tiền",,,,55,125.2727273,Hà Nội
"Đường Đê La Thành, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",,Phường Ô Chợ Dừa,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,36,159.7222222,Hà Nội
"Đường  Phan Đăng Lưu, Phường 1, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 1,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,48,102.0833333,Hồ Chí Minh
"Đường Đội Cấn, Phường Ngọc Hà, Ba Đình, Hà Nội",,Phường Ngọc Hà,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,38,157.8947368,Hà Nội
"Dự án The Beverly Solari  - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",Quận 9,Phường Long Thạnh Mỹ,Nhà phố liền kề,Đã có sổ,,,50,128,Hồ Chí Minh
"Đường Cô Giang, Phường 2, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,23,128.2608696,Hồ Chí Minh
"Đường S7, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tây Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,2,,100,93,Hồ Chí Minh
"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",,Phường Vĩnh Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,33,172.7272727,Hà Nội
"Đường Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai",,Phường Bửu Long,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,80,23.125,Đồng Nai
"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội",,Phường Văn Quán,"Nhà mặt phố, mặt tiền",,5,7,28,176.7857143,Hà Nội
"Đường Cầu Lủ, Phường Định Công, Hoàng Mai, Hà Nội",,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,30,191.6666667,Hà Nội
"Hoàng Anh An Tiến - Gold House, 187A, Đường Lê Văn Lương, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,166,24.69879518,Hồ Chí Minh
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 8,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,66,90.90909091,Hồ Chí Minh
"Đường An Dương Vương, Phường Nhật Tân, Tây Hồ, Hà Nội",,Phường Nhật Tân,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,77,120.1298701,Hà Nội
"Đường Lê Văn Việt, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",Quận 9,Phường Hiệp Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,66,77.27272727,Hồ Chí Minh
"Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 15,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,50,103,Hồ Chí Minh
"Dự án VCN - Phước Long, Phường Phước Hải, Nha Trang, Khánh Hòa",,Phường Phước Hải,Nhà phố liền kề,Đã có sổ,3,4,60,91.66666667,Khánh Hòa
"Đường Phúc Đồng, Phường Phúc Đồng, Long Biên, Hà Nội",,Phường Phúc Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,40,111.25,Hà Nội
"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",Quận 7,Phường Bình Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,100,85,Hồ Chí Minh
"Hẻm 60, Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",Quận 9,Phường Tăng Nhơn Phú A,"Nhà mặt phố, mặt tiền",Đã có sổ,,1,38.1,94.48818898,Hồ Chí Minh
"Đường Đặng Văn Ngữ, Phường An Đông, Huế, Thừa Thiên Huế",,Phường An Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,70,41.28571429,Thừa Thiên Huế
"Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",,Phường Trần Hưng Đạo,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,26,180.3846154,Hà Nội
"Đường Định Cư, Phường Tân Lập, Nha Trang, Khánh Hòa",,Phường Tân Lập,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,80,106.25,Khánh Hòa
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",Quận 12,Phường Thạnh Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,81,60.49382716,Hồ Chí Minh
"Đường Số 3, Phường Phước Tân, Nha Trang, Khánh Hòa",,Phường Phước Tân,"Nhà mặt phố, mặt tiền",Đã có sổ,,4,103,40.77669903,Khánh Hòa
"Đường Phan Huy Ích, Phường 14, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà mặt phố, mặt tiền",,2,,52,69.23076923,Hồ Chí Minh
"Đường Hưng Phú, Phường 8, Quận 8, Hồ Chí Minh",Quận 8,Phường 8,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,25.8,166.6666667,Hồ Chí Minh
"Dự án Mũi Né Summerland, Đường Võ Nguyên Giáp, Phường Phú Hài, Phan Thiết, Bình Thuận",,Phường Phú Hài,Nhà phố liền kề,Đã có sổ,3,4,100,50.2,Bình Thuận
"Phố Khúc Thừa Dụ, Phường Phước Long, Nha Trang, Khánh Hòa",,Phường Phước Long,,Đã có sổ,2,2,43,79.06976744,Khánh Hòa
"Đường Đê Tô Hoàng, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",,Phường Bạch Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,4,8,66,100,Hà Nội
"Đường Số 2, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Trường Thọ,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,60,70,Hồ Chí Minh
"Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",,Phường Mễ Trì,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,45,211.1111111,Hà Nội
"Đường Trương Định, Phường Tân Mai, Hoàng Mai, Hà Nội",,Phường Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,30,160,Hà Nội
"Đường Lũy Bán Bích, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Phú Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,6,6,55,120,Hồ Chí Minh
"Đường Hương Lộ Ngọc Hiệp, Phường Ngọc Hiệp, Nha Trang, Khánh Hòa",,Phường Ngọc Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,,5,74,47.2972973,Khánh Hòa
"Phố Hàng Mã, Phường Hàng Mã, Hoàn Kiếm, Hà Nội",,Phường Hàng Mã,,Đã có sổ,2,1,26,140.3846154,Hà Nội
"Đường Nguyễn Trung Trực, Phường 5, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 5,"Nhà mặt phố, mặt tiền",Đã có sổ,4,2,24,206.25,Hồ Chí Minh
"Phố Lương Định Của, Xã Vĩnh Ngọc, Nha Trang, Khánh Hòa",,,,Đã có sổ,,2,128,20.3125,Khánh Hòa
"Đường Hương lộ 2, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,66,95.45454545,Hồ Chí Minh
"Phường Hóa An, Biên Hòa, Đồng Nai",,Phường Hóa An,,,,,60,24.16666667,Đồng Nai
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Bình Trưng Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,61.7,95.62398703,Hồ Chí Minh
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",,Phường Mai Dịch,,Đã có sổ,5,,38,234.2105263,Hà Nội
"Phố Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",,Phường Đồng Tâm,,Đã có sổ,4,4,43,200,Hà Nội
"Ngõ 50, đường Võng Thị, Phường Thụy Khuê, Tây Hồ, Hà Nội",,Phường Thụy Khuê,"Nhà mặt phố, mặt tiền",Đã có sổ,5,8,70,142.8571429,Hà Nội
"Tổ 10, Đường Yên Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội",,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,58,127.5862069,Hà Nội
"Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 17,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,67,93.58208955,Hồ Chí Minh
"Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",Quận 6,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,76,60.52631579,Hồ Chí Minh
"Đường Nguyễn Trãi, Phường Sao Đỏ, Chí Linh, Hải Dương",,Phường Sao Đỏ,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,142,35.21126761,Hải Dương
"Đường Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh",Quận 11,Phường 3,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,45.65,113.9101862,Hồ Chí Minh
"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",,Phường Phú Diễn,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,33,151.5151515,Hà Nội
"Đường Phan Bá Vành, Phường Quang Trung, Thái Bình, Thái Bình",,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,90,70,Thái Bình
"Đường Phan Văn Khỏe, Phường 5, Quận 6, Hồ Chí Minh",Quận 6,Phường 5,"Nhà mặt phố, mặt tiền",,3,5,44.1,149.6598639,Hồ Chí Minh
"Đường Tây Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",,Phường Tây Mỗ,"Nhà mặt phố, mặt tiền",,4,4,48,68.75,Hà Nội.
"Ngõ 6, Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",,Phường Tây Mỗ,"Nhà mặt phố, mặt tiền",,4,5,45,107.7777778,Hà Nội.
"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",,Phường Mỗ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,,,76,111.8421053,Hà Nội
"Đường Trịnh Đình Thảo, Phường Phú Trung, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Phú Trung,"Nhà mặt phố, mặt tiền",,,,63,98.41269841,Hồ Chí Minh
"Đường Nguyễn Trọng Tuyển, Phường 2, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5,56,173.2142857,Hồ Chí Minh
"Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",,Phường Nhân Chính,,Đã có sổ,4,3,28,166.0714286,Hà Nội
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,37,200,Hà Nội
"Đường Ngô Thì Nhậm, Phường Phú Thủy, Phan Thiết, Bình Thuận",,Phường Phú Thủy,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,136,33.08823529,Bình Thuận
"Đường Lê Hồng Phong, Phường  Đằng Hải, Hải An, Hải Phòng",,Phường  Đằng Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,75,104,Hải Phòng
"Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",Quận 1,Phường Phạm Ngũ Lão,"Nhà mặt phố, mặt tiền",Đã có sổ,4,2,20.3,233.9901478,Hồ Chí Minh
"Đường Âu Cơ, Phường Phú Trung, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Phú Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,30,146.6666667,Hồ Chí Minh
"Hẻm 247A, Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 12,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,33.1,214.5015106,Hồ Chí Minh
"Đường Nguyễn Quang Bích, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",,Phường Hòa Cường Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,92.5,81.08108108,Đà Nẵng
"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 15,"Nhà mặt phố, mặt tiền",Đã có sổ,1,4,126,53.17460317,Hồ Chí Minh
"Đường Huỳnh Mẫn Đạt, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",,Phường Hòa Cường Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,72,84.72222222,Đà Nẵng
"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",,Phường Kim Liên,,Đã có sổ,4,4,56,123.2142857,Hà Nội
"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",,Phường Đại Mỗ,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,35,127.7142857,Hà Nội
"Dự án Flamingo Hải Tiến, Xã Hoằng Trường, Hoằng Hóa, Thanh Hóa",,,Nhà phố liền kề,,,,96,52.08333333,Thanh Hóa
"Phường Trại Chuối, Hồng Bàng, Hải Phòng",,Phường Trại Chuối,,Đã có sổ,2,2,33,60.60606061,Hải Phòng
"Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 26,"Nhà mặt phố, mặt tiền",Đã có sổ,3,5,55,149.0909091,Hồ Chí Minh
"Đường 6, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,,4,89.4,65.99552573,Hồ Chí Minh
"Đường Nguyễn Văn Khối, Phường 8, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 8,"Nhà mặt phố, mặt tiền",,3,4,43,118.6046512,Hồ Chí Minh
"Đường 422B, Xã Vân Canh, Hoài Đức, Hà Nội",,,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5,38,152.6315789,Hà Nội
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",,,Nhà phố liền kề,Hợp đồng mua bán,5,,58,137.9310345,Hưng Yên
"Đường 8, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,51.2,87.890625,Hồ Chí Minh
"Phường Sở Dầu, Hồng Bàng, Hải Phòng",,Phường Sở Dầu,,Đã có sổ,4,4,42,57.14285714,Hải Phòng
"Dự án Flamingo Hải Tiến, Xã Hoằng Trường, Hoằng Hóa, Thanh Hóa",,,Nhà phố liền kề,,4,,96,52.08333333,Thanh Hóa
"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",Quận 8,Phường 6,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,82,103.6585366,Hồ Chí Minh
"Đường Bạch Đằng, Phường Tân Lập, Nha Trang, Khánh Hòa",,Phường Tân Lập,"Nhà mặt phố, mặt tiền",Đã có sổ,3,7,64,137.5,Khánh Hòa
"Đường Cửa Đại, Phường Sơn Phong, Hội An, Quảng Nam",,Phường Sơn Phong,"Nhà mặt phố, mặt tiền",,,3,98,40.81632653,Quảng Nam
"Đường Bình An 3, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",,Phường Hòa Cường Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,61,80.32786885,Đà Nẵng
"Đường Quốc lộ 1K, Phường Bình An, Dĩ An, Bình Dương",,Phường Bình An,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,63,84.12698413,Bình Dương
"Dự án 13E Phong Phú, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",,,Nhà phố liền kề,Đã có sổ,3,4,100,80,Hồ Chí Minh
"Ngõ Gốc Đề, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",,Phường Minh Khai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,40,145,Hà Nội
"Green Riverside, Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Hồ Chí Minh",,,,Đã có sổ,4,4,80,111.25,Hồ Chí Minh
"Đường 743B, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",,Phường Tân Đông Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,4,5,78,60.25641026,Bình Dương
"Dự án KĐT Hạ Đình, Đường Nguyễn Xiển, Phường Hạ Đình, Thanh Xuân, Hà Nội",,Phường Hạ Đình,Nhà phố liền kề,,5,6,58,172.4137931,Hà Nội
"Đường Nguyễn Phẩm, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",,Phường Hòa Cường Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,1,,82.5,63.63636364,Đà Nẵng
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,30,151.6666667,Hà Nội
"Dự án Vườn Vua Resort & Villas, Xã Đồng Trung, Thanh Thủy, Phú Thọ",,,Nhà phố liền kề,Đã có sổ,2,4,292.5,17.5042735,Phú Thọ
"Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội",,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,35,262.8571429,Hà Nội
"Đường Châu Văn Hùng, Phường Phú Thượng, Huế, Thừa Thiên Huế",,Phường Phú Thượng,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,81,40.12345679,Thừa Thiên Huế
"Dự án Sun Group Hà Nam, Đường Quốc lộ 1A, Xã Tiên Hiệp, Phủ Lý, Hà Nam",,,Nhà phố liền kề,,4,6,60,75,Hà Nam
"Đường Vĩnh Viễn, Phường 4, Quận 10, Hồ Chí Minh",Quận 10,Phường 4,"Nhà mặt phố, mặt tiền",,6,,32,306.25,Hồ Chí Minh
"Dự án Tấn Đức Central Park, Đường 47, Phường Đồng Tiến, Phổ Yên, Thái Nguyên.",,Phường Đồng Tiến,Nhà phố liền kề,,4,5,100,33,Thái Nguyên.
"Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Quận 1,Phường Nguyễn Cư Trinh,"Nhà mặt phố, mặt tiền",,1,,81.4,121.6216216,Hồ Chí Minh
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,Phường Cổ Nhuế 2,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,30,186.6666667,Hà Nội
"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",,Phường Lĩnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,27,117.7777778,Hà Nội
"Dự án Prosper Plaza, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",Quận 12,Phường Tân Thới Nhất,Nhà phố liền kề,,,3,125,25.36,Hồ Chí Minh
"Đường ĐT 743, Phường Bình Chuẩn, Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,60,61.66666667,Bình Dương
"Phường Tân Đông Hiệp, Dĩ An, Bình Dương",,Phường Tân Đông Hiệp,,,3,4,69,60.86956522,Bình Dương
"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",,Phường Kim Mã,,Đã có sổ,3,4,63,103.1746032,Hà Nội
"Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,35,134.2857143,Hồ Chí Minh
"Đường 14, Xã Thanh Đức, Long Hồ, Vĩnh Long",,,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,125,20,Vĩnh Long
"Dự án Topaz Elite, Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh",Quận 8,Phường 4,Nhà phố liền kề,Hợp đồng mua bán,2,2,158,53.79746835,Hồ Chí Minh
