Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường Số 40, Phường Bình Trưng Đông, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường Bình Trưng Đông,"Nhà ngõ, hẻm",Đã có sổ,,,876,32,Tp Hồ Chí Minh
"Đường Âu Cơ, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 14,"Nhà ngõ, hẻm",Đã có sổ,1,2,52,19,Tp Hồ Chí Minh
"Đường Vườn Lài, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà ngõ, hẻm",Đang chờ sổ,,2,52,25,Tp Hồ Chí Minh
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà mặt phố, mặt tiền",Đã có sổ,1,,24,52,Tp Hồ Chí Minh
"Đường Bình Chuẩn 1, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,,,100,12,Bình Dương
"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Tăng Nhơn Phú A,"Nhà mặt phố, mặt tiền",Đã có sổ,,,115,41,Tp Hồ Chí Minh
"Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Xã Phú Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,,,485,43,Tp Hồ Chí Minh
"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Min",Quận 12,Phường Thạnh Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,,5,60,76,Hồ Chí Min
"vĩnh phú 1, Phường Vĩnh Phú, Thị xã Thuận An, Bình Dương",,Phường Vĩnh Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,150,11,Bình Dương
"Đường Cao Đức Lân, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường An Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,60,31,Tp Hồ Chí Minh
"tỉnh lộ DT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,Xã Thạnh Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,500,5,Đồng Nai
"Đường 22/12, Phường Lái Thiêu, Thị xã Thuận An, Bình Dương",,Phường Lái Thiêu,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,3,500,4,Bình Dương
"Hoàng Phan Thái, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,50,19,Tp Hồ Chí Minh
"Đường Tân Phước Khánh 4||15252, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",,Phường Tân Phước Khánh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,110,10,Bình Dương
"Đường Tỉnh lộ 43, Phường Bình Hòa, Thị xã Thuận An, Bình Dương",,Phường Bình Hòa,"Nhà ngõ, hẻm",Đã có sổ,1,3,63,41,Bình Dương
"Đường Đoàn Văn Bơ, Phường 14, Quận 4, Tp Hồ Chí Minh",Quận 4,Phường 14,"Nhà ngõ, hẻm",Đã có sổ,2,4,45,87,Tp Hồ Chí Minh
"Đường Giải Phóng, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Thanh Trì,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,32,109,Hà Nội
"Nại Hiên Đông, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Phường Nại Hiên Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,72,44,Đà Nẵng
"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,31,109,Hà Nội
"82/10A, Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Phường 26,"Nhà ngõ, hẻm",Đã có sổ,,,22,150,Tp Hồ Chí Minh
"đường số 1, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Long Trường,"Nhà ngõ, hẻm",Đã có sổ,1,4,89,43,Tp Hồ Chí Minh
"Đường Ấp Rừng Dầu, Xã Mỹ Hạnh Bắc, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Mỹ Hạnh Bắc,"Nhà ngõ, hẻm",Đã có sổ,,,125,6,Long An
"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Đại Mỗ,"Nhà ngõ, hẻm",Đã có sổ,4,,40,65,Hà Nội
"22, Đường Tân Quý, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Phường Tân Quý,"Nhà ngõ, hẻm",Giấy tờ khác,,,40,2,Tp Hồ Chí Minh
"Đường Thạch Bàn||1422, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Thạch Bàn,"Nhà ngõ, hẻm",Đã có sổ,,,82,48,Hà Nội
"Đường Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,60,133,Hà Nội
"Đường Ấp Rừng Dầu, Xã Mỹ Hạnh Bắc, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Mỹ Hạnh Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,,,120,7,Long An
"Đường Dương Kỳ Hiệp, Phường 2, Thành phố Sóc Trăng, Sóc Trăng",,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,,,330,5,Sóc Trăng
"Đường Đinh Đức Thiện, Xã Long Hòa, Huyện Cần Đước, Long An",Huyện Cần Đước,Xã Long Hòa,Nhà phố liền kề,Đã có sổ,1,2,53,28,Long An
"Đường Bến Than, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Xã Tân Thạnh Đông,Nhà phố liền kề,Đã có sổ,,,132,10,Tp Hồ Chí Minh
"Đường Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5,,36,83,Hà Nội
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 10,"Nhà ngõ, hẻm",Đã có sổ,,2,25,112,Tp Hồ Chí Minh
"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 5,"Nhà ngõ, hẻm",Đã có sổ,4,,68,80,Tp Hồ Chí Minh
"Đường Đặng Tiến Đông||348, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,4,,44,189,Hà Nội
"Đường Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đang chờ sổ,3,,44,122,Hà Nội
"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,35,82,Hà Nội
"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,75,65,Hà Nội
"ấp giồng lớn, Xã Mỹ Hạnh Nam, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Mỹ Hạnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,,,125,5,Long An
"Đường Phạm Văn Đồng, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Phường 13,"Nhà ngõ, hẻm",Đã có sổ,4,,52,178,Tp Hồ Chí Minh
"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,"Nhà ngõ, hẻm",Đã có sổ,,2,52,7,Tp Hồ Chí Minh
"Đường Tân Trụ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 15,"Nhà ngõ, hẻm",Đã có sổ,3,4,60,103,Tp Hồ Chí Minh
"Đuong Hoang Hoa Tham, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",Quận Phú Nhuận,Phường 5,"Nhà ngõ, hẻm",Đã có sổ,,,50,118,Tp Hồ Chí Minh
"Đường Thới Tam Thôn 12, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,Xã Thới Tam Thôn,"Nhà mặt phố, mặt tiền",Giấy tờ khác,,,48,32,Tp Hồ Chí Minh
"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim,"Nhà ngõ, hẻm",Giấy tờ khác,5,5,58,117,Hà Nội
"11, Ngô Văn Năm, Phường Tân Lợi, Thành phố Buôn Ma Thuột, Đắk Lắk",,Phường Tân Lợi,"Nhà ngõ, hẻm",Đã có sổ,,,165,21,Đắk Lắk
"Đường Bùi Sỹ Lâm, Phường Quảng Thành, Thành phố Thanh Hóa, Thanh Hóa",,Phường Quảng Thành,"Nhà ngõ, hẻm",Đã có sổ,,,96,13,Thanh Hóa
"Đường Số 8, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 11,"Nhà ngõ, hẻm",Đã có sổ,,4,52,111,Tp Hồ Chí Minh
"Bùi Trang Chước, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Phường Hòa Xuân,"Nhà ngõ, hẻm",Đã có sổ,,,100,37,Đà Nẵng
"Đường Thuận Giao 25, Phường Thuận Giao, Thị xã Thuận An, Bình Dương",,Phường Thuận Giao,"Nhà ngõ, hẻm",Đã có sổ,,1,100,19,Bình Dương
"Đường 3A||23715, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường An Khánh,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,76,60,Cần Thơ
"đường số 25, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,56,6,Tp Hồ Chí Minh
"Đường Hiền Vương, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Phường Phú Thọ Hòa,"Nhà ngõ, hẻm",Đã có sổ,1,,57,89,Tp Hồ Chí Minh
"123, Đường Trần Văn Trà, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",Quận Cái Răng,Phường Hưng Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,120,85,Cần Thơ
"Trường sa, Xã Nghĩa Phú, Thành phố Quảng Ngãi, Quảng Ngãi",,Xã Nghĩa Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,125,11,Quảng Ngãi
"Đường Trần Hữu Tước, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,4,,69,79,Hà Nội
"Đường Số 33, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường Bình Trưng Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,863,70,Tp Hồ Chí Minh
"Đường Bác Ái, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Phường Tân Thành,"Nhà ngõ, hẻm",Đã có sổ,,,80,85,Tp Hồ Chí Minh
"B12/21D, Đường Liên Ấp 1-2-3, Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Xã Vĩnh Lộc B,"Nhà ngõ, hẻm",Đã có sổ,,,180,33,Tp Hồ Chí Minh
"D14/379C, Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 7,"Nhà mặt phố, mặt tiền",Giấy tờ khác,,,24,32,Tp Hồ Chí Minh
"Bình chuẩn, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,,,80,13,Bình Dương
"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",Quận Phú Nhuận,Phường 7,"Nhà ngõ, hẻm",Đã có sổ,2,,24,152,Tp Hồ Chí Minh
"Đường ĐT746, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",,Phường Tân Phước Khánh,"Nhà ngõ, hẻm",Đã có sổ,,,200,6,Bình Dương
"Đường Phúc Đồng, Phường Phúc Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,33,66,Hà Nội
"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,4,,32,82,Hà Nội
"Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Long Trường,"Nhà ngõ, hẻm",Đã có sổ,,,80,54,Tp Hồ Chí Minh
"Đường DH8, Xã Hòa Khương, Huyện Hòa Vang, Đà Nẵng",Huyện Hòa Vang,Xã Hòa Khương,"Nhà ngõ, hẻm",Đã có sổ,,,206,4,Đà Nẵng
"Đường Quốc lộ 1A, Thị trấn Cái Tắc, Huyện Châu Thành A, Hậu Giang",Huyện Châu Thành A,,"Nhà ngõ, hẻm",Đã có sổ,,,81,7,Hậu Giang
"Đường Cự Lộc||641, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà mặt phố, mặt tiền",Đã có sổ,,,60,136,Hà Nội
"Đường Đại Lộ Bình Dương, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",,Phường Mỹ Phước,"Nhà mặt phố, mặt tiền",Đã có sổ,,,300,4,Bình Dương
"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Vĩnh Phúc,"Nhà ngõ, hẻm",Đã có sổ,5,2,47,167,Hà Nội
"Đường Số 7, Phường Linh Trung, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Linh Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,92,60,Tp Hồ Chí Minh
"Đường DJ10, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,Phường Thới Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,,,300,5,Bình Dương
"thượng cát, Phường Thượng Cát, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Thượng Cát,"Nhà ngõ, hẻm",Đã có sổ,3,,32,48,Hà Nội
"Đường Số 38, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,64,82,Tp Hồ Chí Minh
"🔥Đà_Sơn🔥, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Phường Hòa Khánh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,,,73,20,Đà Nẵng
"khu phố Ninh Đức, Đường Điện Biên Phủ, Phường Ninh Thạnh, Thành phố Tây Ninh, Tây Ninh",,Phường Ninh Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,56,15,Tây Ninh
"ấp rưng sến, Xã Mỹ Hạnh Bắc, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Mỹ Hạnh Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,,,640,3,Long An
"Đường Nguyễn Hữu Cảnh, Phường Thủy Phương, Thị xã Hương Thủy, Thừa Thiên Huế",,Phường Thủy Phương,"Nhà mặt phố, mặt tiền",Đã có sổ,,,107,8,Thừa Thiên Huế
"chưa có, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Hoà Quý,"Nhà mặt phố, mặt tiền",Đã có sổ,,,1025,37,Đà Nẵng
"Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,4,,38,89,Hà Nội
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Đã có sổ,5,6,36,95,Hà Nội
"Đường Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Quảng Trị",,Phường 1,"Nhà ngõ, hẻm",Đang chờ sổ,,,36,38,Quảng Trị
"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên,"Nhà ngõ, hẻm",Đã có sổ,,,50,45,Hà Nội
"Thạnh Xuân 52, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Xuân,"Nhà ngõ, hẻm",Đã có sổ,,,51,44,Tp Hồ Chí Minh
"Đt743, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà ngõ, hẻm",Đã có sổ,,,1498,14,Bình Dương
"Đường Bến Vân Đồn, Phường 2, Quận 4, Tp Hồ Chí Minh",Quận 4,Phường 2,"Nhà ngõ, hẻm",Đã có sổ,1,3,65,35,Tp Hồ Chí Minh
"Đường Phan Đăng Lưu, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",,Phường Long Bình,"Nhà ngõ, hẻm",Đã có sổ,,,500,2,Đồng Nai
"Đường Hải Phòng||22032, Phường Hoà Nghĩa, Quận Dương Kinh, Hải Phòng",Quận Dương Kinh,Phường Hoà Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,,,90,5,Hải Phòng
"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Phường Xuân Hà,"Nhà ngõ, hẻm",Đã có sổ,,,58,36,Đà Nẵng
"Đường Lương Định Của||396, Phường Phương Mai, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Mai,"Nhà ngõ, hẻm",Đã có sổ,6,,45,106,Hà Nội
"ymon, Xã Cư ÊBur, Thành phố Buôn Ma Thuột, Đắk Lắk",,Xã Cư ÊBur,"Nhà ngõ, hẻm",Đã có sổ,,,110,7,Đắk Lắk
"An Sơn, Xã An Sơn, Thị xã Thuận An, Bình Dương",,Xã An Sơn,Nhà biệt thự,Đã có sổ,1,,1203,16,Bình Dương
Đường Hồ Sỹ Dương,,,Nhà biệt thự,Đã có sổ,4,,80,19,#VALUE!
"Đường Hem 2, Phường Vĩnh Hòa, Thành phố Nha Trang, Khánh Hòa",,Phường Vĩnh Hòa,"Nhà ngõ, hẻm",Đã có sổ,3,3,112,27,Khánh Hòa
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 5,"Nhà ngõ, hẻm",Đã có sổ,,,112,47,Tp Hồ Chí Minh
"128/10/21, Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,Phường Tân Phong,"Nhà ngõ, hẻm",Đã có sổ,4,2,120,21,Đồng Nai
"Đường Lê Thị Lơ, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,Xã Tân Hiệp,"Nhà ngõ, hẻm",Đã có sổ,,2,60,31,Tp Hồ Chí Minh
"351, Xã Đồng Thái, Huyện An Dương, Hải Phòng",Huyện An Dương,Xã Đồng Thái,"Nhà ngõ, hẻm",Đã có sổ,,,50,10,Hải Phòng
"Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Quận 7,Phường Tân Kiểng,"Nhà ngõ, hẻm",Đã có sổ,,3,50,39,Tp Hồ Chí Minh
"110/x/x, Đường Hoàng Hoa Thám, Phường Tân Tiến, Thành phố Buôn Ma Thuột, Đắk Lắk",,Phường Tân Tiến,"Nhà ngõ, hẻm",Đã có sổ,,2,90,10,Đắk Lắk
"DT743, Phường An Phú, Thị xã Thuận An, Bình Dương",,Phường An Phú,"Nhà ngõ, hẻm",Đã có sổ,,,68,11,Bình Dương
"quốc lô 55, Xã Thắng Hải, Huyện Hàm Tân, Bình Thuận",Huyện Hàm Tân,Xã Thắng Hải,"Nhà ngõ, hẻm",Đã có sổ,,,2500,4,Bình Thuận
"Đường 20m, Phường Phú Mỹ, Thị xã Phú Mỹ, Bà Rịa - Vũng Tàu",,Phường Phú Mỹ,"Nhà ngõ, hẻm",Đã có sổ,,,1000,3,Bà Rịa - Vũng Tàu
"Đường Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,5,3,30,111,Hà Nội
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Phường Phú Thạnh,"Nhà ngõ, hẻm",Đã có sổ,,,73,98,Tp Hồ Chí Minh
"Đường Số 4, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Phước,"Nhà ngõ, hẻm",Đã có sổ,,2,42,73,Tp Hồ Chí Minh
"Đường Bến Bình Đông, Phường 14, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 14,"Nhà ngõ, hẻm",Đang chờ sổ,25,2,42,6,Tp Hồ Chí Minh
"Đoàn Nguyễn Tuấn, Phường 6, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 6,"Nhà mặt phố, mặt tiền",Đã có sổ,,4,100,25,Tp Hồ Chí Minh
"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,,5,45,79,Hà Nội
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hoà B,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,35,37,Tp Hồ Chí Minh
"Đường 48, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,,,94,26,Tp Hồ Chí Minh
"Đường Hà Trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,40,102,Hà Nội
"Mít Nài, Xã La Ngà, Huyện Định Quán, Đồng Nai",Huyện Định Quán,Xã La Ngà,"Nhà mặt phố, mặt tiền",Đã có sổ,,,140,2,Đồng Nai
"trần đại nghía, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Hoà Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,,,164,4,Đà Nẵng
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,Phường Trảng Dài,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,80,15,Đồng Nai
"Đường Song Hành, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường An Phú,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,503,49,Tp Hồ Chí Minh
"16, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,"Nhà ngõ, hẻm",Đã có sổ,5,,33,80,Hà Nội
"Đường 102, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Phước Long A,"Nhà ngõ, hẻm",Đang chờ sổ,,,141,15,Tp Hồ Chí Minh
"Đường Bình Chuẩn 34, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,,,70,34,Bình Dương
"Đường Yên Hòa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",Đã có sổ,,,31,27,Hà Nội
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,4,40,83,Hà Nội
"Đường ĐT 825, Xã Tân Mỹ, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Tân Mỹ,"Nhà ngõ, hẻm",Đã có sổ,,,120,3,Long An
"Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà ngõ, hẻm",Đã có sổ,6,,82,45,Tp Hồ Chí Minh
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,Xã Xuân Thới Thượng,"Nhà ngõ, hẻm",Đã có sổ,,,80,4,Tp Hồ Chí Minh
