Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường An Thượng 29, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",None,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,2.0,90.0,108.8888889,Đà Nẵng
"Đường Trần Văn Dư, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",None,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,100.0,88.0,Đà Nẵng
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 13,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,79.0,101.2658228,Hồ Chí Minh
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,65.0,92.30769231,Đà Nẵng
"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,3.0,125.0,67.2,Đà Nẵng
"Đường Phan Tây Hồ, Phường 7, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 7,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,4.0,70.0,111.4285714,Hồ Chí Minh
"Đường Đinh Tiên Hoàng, Phường 1, Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Phường 1,"Nhà mặt phố, mặt tiền",nan,3.0,2.0,37.0,102.7027027,Hồ Chí Minh
"Đường Lý Triện, Phường Hòa Khê, Thanh Khê, Đà Nẵng",None,Phường Hòa Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,74.0,80.40540541,Đà Nẵng
"Đường An Trung 16, Phường An Hải Tây, Sơn Trà, Đà Nẵng",None,Phường An Hải Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,60.0,64.16666667,Đà Nẵng
"Đường An Thượng 19, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",None,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,70.0,121.4285714,Đà Nẵng
"Đường 6, Phường Đồng Mai, Hà Đông, Hà Nội",None,Phường Đồng Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,36.0,68.05555556,Hà Nội
"Phố Giảng Võ, Phường Giảng Võ, Ba Đình, Hà Nội",None,Phường Giảng Võ,nan,Đã có sổ,5.0,2.0,30.0,266.0,Hà Nội
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",None,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,50.0,130.0,Hà Nội.
"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,85.0,68.23529412,Đà Nẵng
"Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,67.0,113.4328358,Hồ Chí Minh
"Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Huyện Thanh Quan,Phường Mỹ An,nan,Đã có sổ,1.0,2.0,95.0,51.57894737,Đà Nẵng
"Phố Tôn Thất Thiệp, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",None,Phường Mỹ An,nan,Đã có sổ,1.0,2.0,65.0,75.38461538,Đà Nẵng
"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,9.0,150.0,63.33333333,Đà Nẵng
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,45.0,93.33333333,Đà Nẵng
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",None,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",nan,4.0,4.0,55.0,118.1818182,Hà Nội.
"Đường Nguyễn Văn Khối, Phường 9, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,48.0,129.1666667,Hồ Chí Minh
"Đường Mai Thúc Lân, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",None,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,70.0,110.0,Đà Nẵng
"Đường Tô Ngọc Vân, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Tam Bình,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,75.0,64.0,Hồ Chí Minh
"Đường Lâm Hoành, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,70.0,63.57142857,Đà Nẵng
"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",None,nan,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,65.0,88.46153846,Hà Nội
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,55.0,132.7272727,Đà Nẵng
"Phường Đông Hòa, Dĩ An, Bình Dương",None,Phường Đông Hòa,nan,Đã có sổ,3.0,4.0,81.0,96.2962963,Bình Dương
"Đường 32, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà mặt phố, mặt tiền",nan,1.0,2.0,52.0,94.23076923,Hồ Chí Minh
"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",None,Phường Bạch Mai,nan,Đã có sổ,4.0,,40.0,143.75,Hà Nội
"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,69.0,126.0869565,Hồ Chí Minh
"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội",None,Phường Ngọc Hà,"Nhà mặt phố, mặt tiền",nan,5.0,4.0,55.0,137.2727273,Hà Nội
"Đường Hoàng Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội",None,Phường Trương Định,"Nhà mặt phố, mặt tiền",nan,5.0,6.0,45.0,146.6666667,Hà Nội
"Đường Tô Hiến Thành, Phường 15, Quận 10, Hồ Chí Minh",Quận 10,Phường 15,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,87.0,90.8045977,Hồ Chí Minh
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",None,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,35.0,178.5714286,Hà Nội
"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",None,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,50.0,194.0,Hà Nội
"Kiệt 574 Trưng Nữ Vương, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",None,Phường Hòa Thuận Tây,nan,Đã có sổ,,,99.3,35.24672709,Đà Nẵng
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",None,Phường Phú Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,38.0,156.5789474,Hà Nội
"Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,44.0,227.2727273,Hồ Chí Minh
"Đường Dương Cát Lợi, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",None,nan,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,50.0,126.0,Hồ Chí Minh
"Đường Hùng Vương, Phường Vĩnh Trung, Thanh Khê, Đà Nẵng",None,Phường Vĩnh Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,70.0,90.85714286,Đà Nẵng
"Đường Đồng Đen, Phường 11, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,54.0,171.2962963,Hồ Chí Minh
"882 Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Phường Phú Hữu,"Nhà mặt phố, mặt tiền",Đã có sổ,,3.0,65.0,86.15384615,Hồ Chí Minh
"Đường Tuy Lý Vương, Phường 12, Quận 8, Hồ Chí Minh",Quận 8,Phường 12,"Nhà mặt phố, mặt tiền",nan,4.0,,66.0,121.2121212,Hồ Chí Minh
"Ngõ 89, Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",None,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,35.0,175.7142857,Hà Nội
"Đường Bình Nhâm 21, Phường Bình Nhâm, Thuận An, Bình Dương",None,Phường Bình Nhâm,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,70.0,26.85714286,Bình Dương
"Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",None,Phường Mễ Trì,"Nhà mặt phố, mặt tiền",nan,5.0,,35.0,168.5714286,Hà Nội
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",None,Phường Trương Định,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,3.0,42.0,123.8095238,Hà Nội
"Hẻm Số 8, Đường Phú Thuận, Phường Phú Thuận, Quận 7, Hồ Chí Minh",Quận 7,Phường Phú Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,50.0,89.6,Hồ Chí Minh
"Phường Phú Đô, Nam Từ Liêm, Hà Nội",None,Phường Phú Đô,nan,Đã có sổ,6.0,5.0,32.0,165.625,Hà Nội
"Phố Hai Bà Trưng, Phường Đông Hòa, Dĩ An, Bình Dương",None,Phường Đông Hòa,nan,Đã có sổ,,2.0,100.0,36.0,Bình Dương
"Đường Ngô Quyền, Phường An Hải Đông, Sơn Trà, Đà Nẵng",None,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,,70.0,70.71428571,Đà Nẵng
"Phường Yên Nghĩa, Hà Đông, Hà Nội",None,Phường Yên Nghĩa,nan,Đã có sổ,,,38.0,134.2105263,Hà Nội
"Đường Trung Hành, Phường Đằng Lâm, Hải An, Hải Phòng",None,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,65.0,59.23076923,Hải Phòng
"Phố Hai Bà Trưng, Phường Đông Hòa, Dĩ An, Bình Dương",None,Phường Đông Hòa,nan,Đã có sổ,2.0,3.0,75.5,54.30463576,Bình Dương
"182, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",None,Phường Đại Kim,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,3.0,37.0,243.2432432,Hà Nội
"Đường Nguyễn Tri Phương, Phường An Bình, Dĩ An, Bình Dương",None,Phường An Bình,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,1.0,112.5,54.66666667,Bình Dương
"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",None,Phường Đại Mỗ,"Nhà mặt phố, mặt tiền",nan,4.0,2.0,33.0,130.3030303,Hà Nội
"Đường Nguyễn Thị Minh Khai, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",None,Phường Tân Đông Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,65.1,49.92319508,Bình Dương
"Thôn Hiền Lương, Xã Vạn Lương, Vạn Ninh, Khánh Hòa",None,nan,nan,Đã có sổ,,2.0,98.0,12.24489796,Khánh Hòa
"Phường Văn Quán, Hà Đông, Hà Nội",None,Phường Văn Quán,nan,Đã có sổ,,,55.0,163.6363636,Hà Nội
"Phường Văn Quán, Hà Đông, Hà Nội",None,Phường Văn Quán,nan,Đã có sổ,,,91.0,98.9010989,Hà Nội
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",None,Phường Dịch Vọng,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,43.0,201.1627907,Hà Nội
"Đường Trần Quang Cơ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",Quận 12,Phường Hiệp Thành,"Nhà mặt phố, mặt tiền",Đã có sổ,,4.0,72.0,108.3333333,Hồ Chí Minh
"Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",Quận 12,Phường Tân Chánh Hiệp,nan,Đã có sổ,1.0,3.0,75.0,73.33333333,Hồ Chí Minh
"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",None,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,6.0,50.0,196.0,Hà Nội
"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",None,Phường Bưởi,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,70.0,98.42857143,Hà Nội
"Đường N9, Phường Bửu Long, Biên Hòa, Đồng Nai",None,Phường Bửu Long,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,72.0,51.38888889,Đồng Nai
"Đường Nguyễn Thái Học, Phường Đông Hòa, Dĩ An, Bình Dương",None,Phường Đông Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,,1.0,67.7,35.3028065,Bình Dương
"Đường 2, Phường Dĩ An, Dĩ An, Bình Dương",None,Phường Dĩ An,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,6.0,120.0,35.83333333,Bình Dương
"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Trường Thọ,"Nhà mặt phố, mặt tiền",nan,2.0,3.0,61.9,127.6252019,Hồ Chí Minh
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Phú Thạnh,"Nhà mặt phố, mặt tiền",nan,2.0,,120.0,76.66666667,Hồ Chí Minh
"Đường Phan Tây Hồ, Phường 7, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 7,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,3.0,39.0,220.5128205,Hồ Chí Minh
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,44.0,53.40909091,Hồ Chí Minh
"Đường Số 5, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Chiểu,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,2.0,126.0,51.58730159,Hồ Chí Minh
"Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",None,Phường Láng Thượng,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,46.0,182.6086957,Hà Nội
"Đường Nguyễn Văn Huyên, Phường Dịch Vọng, Cầu Giấy, Hà Nội",None,Phường Dịch Vọng,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,39.0,251.2820513,Hà Nội
"Phường Minh Khai, Hai Bà Trưng, Hà Nội",None,Phường Minh Khai,nan,Đã có sổ,4.0,4.0,42.0,159.5238095,Hà Nội
"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Huyện Thanh Oai,nan,nan,Đã có sổ,4.0,3.0,30.0,86.66666667,Hà Nội
"Xã Đại Thành, Huyện Quốc Oai, Hà Nội",Huyện Quốc Oai,nan,nan,Đã có sổ,3.0,4.0,47.0,55.31914894,Hà Nội
"Đường Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội",None,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,35.0,94.28571429,Hà Nội
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,120.0,74.16666667,Hồ Chí Minh
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",None,nan,"Nhà mặt phố, mặt tiền",Đã có sổ,1.0,2.0,48.0,76.66666667,Hồ Chí Minh
"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",None,Phường Khương Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,55.0,148.1818182,Hà Nội
"Đường Số 59, Phường 14, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,45.0,151.1111111,Hồ Chí Minh
"Đường Đại Tự, Xã Kim Chung, Hoài Đức, Hà Nội",None,nan,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,41.0,106.097561,Hà Nội
"Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",None,Phường Phương Liệt,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,39.0,184.6153846,Hà Nội
"Hẻm 137, Đường Lê Văn Sỹ, Phường 13, Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 13,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,5.0,81.0,117.9012346,Hồ Chí Minh
"Đường Số 2, Phường Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",None,Phường Tương Bình Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,100.0,24.5,Bình Dương
"Đường Số 6, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,62.7,127.5917065,Hồ Chí Minh
"Phường Vạn Thạnh, Nha Trang, Khánh Hòa",None,Phường Vạn Thạnh,nan,Đã có sổ,5.0,4.0,33.0,157.5757576,Khánh Hòa
"Phố Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",None,Phường Đồng Tâm,nan,Đã có sổ,4.0,4.0,43.0,200.0,Hà Nội
"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",None,Phường Phú Thượng,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,82.0,119.5121951,Hà Nội
"đường Đông Ngạc, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",None,Phường Đông Ngạc,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,50.0,146.0,Hà Nội
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",Quận 8,Phường 3,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,68.4,124.2690058,Hồ Chí Minh
"Đường Nguyễn Khoái, Phường 2, Quận 4, Hồ Chí Minh",Quận 4,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,25.7,124.5136187,Hồ Chí Minh
"Đường Số 18, Phường 8, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 8,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,49.6,76.41129032,Hồ Chí Minh
"Phố Khâm Thiên, Phường Trung Phụng, Đống Đa, Hà Nội",None,Phường Trung Phụng,nan,Đã có sổ,5.0,3.0,30.0,163.3333333,Hà Nội
"Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,nan,nan,Đã có sổ,1.0,1.0,60.0,23.33333333,Đồng Nai
"Đường Tôn Đản, Phường Hòa Phát, Cẩm Lệ, Đà Nẵng",None,Phường Hòa Phát,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,106.0,44.33962264,Đà Nẵng
"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Chiểu,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,66.0,93.93939394,Hồ Chí Minh
"Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội",None,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,,52.0,186.5384615,Hà Nội
"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",None,Phường Lĩnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,30.4,131.5789474,Hà Nội
"Đường Kha Vạn Cân, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,,3.0,152.0,59.86842105,Hồ Chí Minh
"99, Đường Định Công Hạ, Phường Định Công, Hoàng Mai, Hà Nội",None,Phường Định Công,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,2.0,30.0,143.3333333,Hà Nội
"Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",None,Phường Phú Diễn,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,3.0,44.0,222.7272727,Hà Nội
"Đường 11, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Trường Thọ,"Nhà mặt phố, mặt tiền",nan,2.0,4.0,93.7,82.17716115,Hồ Chí Minh
"Đường Hồ Đắc Di, Phường Nam Đồng, Đống Đa, Hà Nội",None,Phường Nam Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,6.0,40.0,198.75,Hà Nội
"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",None,Phường Hoàng Văn Thụ,nan,nan,4.0,3.0,32.0,140.3125,Hà Nội
"Đường Số 7, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,,,90.0,110.0,Hồ Chí Minh
"Số 59A ngõ 514, Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",None,Phường Cổ Nhuế 1,nan,Đã có sổ,5.0,3.0,36.0,138.3333333,Hà Nội
"Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,64.0,100.78125,Hồ Chí Minh
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,60.0,108.3333333,Hồ Chí Minh
"Đường Số 14, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,36.0,119.1666667,Hồ Chí Minh
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,64.0,107.03125,Hồ Chí Minh
"Phường 2, Quận 8, Hồ Chí Minh",Quận 8,Phường 2,nan,Đã có sổ,4.0,7.0,53.1,160.0753296,Hồ Chí Minh
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",None,Phường Ngọc Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,3.0,30.0,167.6666667,Hà Nội
"Xã An Khánh, Hoài Đức, Hà Nội",None,nan,nan,nan,5.0,4.0,30.0,140.0,Hà Nội
"Đường Tam Châu, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Tam Bình,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,3.0,103.0,43.68932039,Hồ Chí Minh
"Đường Phúc Xá, Phường Phúc Xá, Ba Đình, Hà Nội",None,Phường Phúc Xá,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,32.0,234.375,Hà Nội
